id,kode
3590,8992775311714
3591,8992775311806
3592,8992775311905
3593,8992775311943
3594,8992775311967
3595,8992775311981
3596,8992775312216
3597,8992775312223
3598,8992775312254
3599,8992775312407
3600,8992775312452
3601,8992775312667
3602,8992775312803
3603,8992775312827
3604,8992775312834
3605,8992775312858
3606,8992775312889
3607,8992775313015
3608,8992775313121
3609,8992775313213
3610,8992775313305
3611,8992775315019
3612,8992775315033
3613,8992775315057
3614,8992775315095
3615,8992775315200
3616,8992775316108
3617,8992775316115
3618,8992775316146
3619,8992775316153
3620,8992775316191
3621,8992775316221
3622,8992775317136
3623,8992775317235
3624,8992775317280
3625,8992775317303
3626,8992775318010
3627,8992775318034
3628,8992775318089
3629,8992775318102
3630,8992775318201
3631,8992775406014
3632,8992775406038
3633,8992775406052
3634,8992775406069
3635,8992775406137
3636,8992775406281
3637,8992775407011
3638,8992775407028
3639,8992775407042
3640,8992775407134
3641,8992775407158
3642,8992775407172
3643,8992775407196
3644,8992775409008
3645,8992775409046
3646,8992775419007
3647,8992775510100
3648,8992775511138
3649,8992775511169
3650,8992775511206
3651,8992775511220
3652,8992775511237
3653,8992775511244
3654,8992775511251
3655,8992775511268
3656,8992775511275
3657,8992775511282
3658,8992775511299
3659,8992775511305
3660,8992775511312
3661,8992775511329
3662,8992775511602
3663,8992775511619
3664,8992775511701
3665,8992775517109
3666,8992775518304
3667,8992775610008
3668,8992775610343
3669,8992775613009
3670,8992775700044
3671,8992775700051
3672,8992775709047
3673,8992775712016
3674,8992775712139
3675,8992775712146
3676,8992775712207
3677,8992775712245
3678,8992775712269
3679,8992775712283
3680,8992775712306
3681,8992775712313
3682,8992775712320
3683,8992775712337
3684,8992775712344
3685,8992775712351
3686,8992775712443
3687,8992775712603
3688,8992775712627
3689,8992775712672
3690,8992775712696
3691,8992775712856
3692,8992775712870
3693,8992775712917
3694,8992775712931
3695,8992775712955
3696,8992775712979
3697,8992775712993
3698,8992775717004
3699,8992775717011
3700,8992775717028
3701,8992775717035
3702,8992775717042
3703,8992775717059
3704,8992775717103
3705,8992775717110
3706,8992775717127
3707,8992775717134
3708,8992775718001
3709,8992775718018
3710,8992775718209
3711,8992775718223
3712,8992775718247
3713,8992775913000
3714,8992779151903
3715,8992779154904
3716,8992779155901
3717,8992779159909
3718,8992779267000
3719,8992779269103
3720,8992780020199
3721,8992780020274
3722,8992780030365
3723,8992780030495
3724,8992780030563
3725,8992780030600
3726,8992780030686
3727,8992780203639
3728,8992780210590
3729,8992796011105
3730,8992796011112
3731,8992796011129
3732,8992796011136
3733,8992796011143
3734,8992796011150
3735,8992796011204
3736,8992796011303
3737,8992796011310
3738,8992796011334
3739,8992796011341
3740,8992796011358
3741,8992796011365
3742,8992796011402
3743,8992796011501
3744,8992796011600
3745,8992796011617
3746,8992796011624
3747,8992796011631
3748,8992796011655
3749,8992796011808
3750,8992796011815
3751,8992796011839
3752,8992796022026
3753,8992796022033
3754,8992796022040
3755,8992796022057
3756,8992796022101
3757,8992796022118
3758,8992796022125
3759,8992796022132
3760,8992796022156
3761,8992796022200
3762,8992796022347
3763,8992796022354
3764,8992796022903
3765,8992796022910
3766,8992796022927
3767,8992796022934
3768,8992796022965
3769,8992796022972
3770,8992796033046
3771,8992796033848
3772,8992796033893
3773,8992796033909
3774,8992796034241
3775,8992796034296
3776,8992796034302
3777,8992796034449
3778,8992796034494
3779,8992796034500
3780,8992796045049
3781,8992796045070
3782,8992796045094
3783,8992796045100
3784,8992796068017
3785,8992796068024
3786,8992796089524
3787,8992796089548
3788,8992796089555
3789,8992796089722
3790,8992796089739
3791,8992796089746
3792,8992796130448
3793,8992796130493
3794,8992796130509
3795,8992796133241
3796,8992796133296
3797,8992796133302
3798,8992796133449
3799,8992796133494
3800,8992796133500
3801,8992796211208
3802,8992796622103
3803,8992796622110
3804,8992796633413
3805,8992796633420
3806,8992796633437
3807,8992796633826
3808,8992796633833
3809,8992796633840
3810,8992799154014
3811,8992802064019
3812,8992802064026
3813,8992802084031
3814,8992802084048
3815,8992803658156
3816,8992803658187
3817,8992803658507
3818,8992803658712
3819,8992803659849
3820,8992812805398
3821,8992812805572
3822,8992821100118
3823,8992825115125
3824,8992828831527
3825,8992832150010
3826,8992832150034
3827,8992832150041
3828,8992832183162
3829,8992832191167
3830,8992832191174
3831,8992832191181
3832,8992832191198
3833,8992832601161
3834,8992832601185
3835,8992832601192
3836,8992832601208
3837,8992832601215
3838,8992832601222
3839,8992832601444
3840,8992832601451
3841,8992832601468
3842,8992832601475
3843,8992832601482
3844,8992832601499
3845,8992832601505
3846,8992832601512
3847,8992832601628
3848,8992832602137
3849,8992832602144
3850,8992832602168
3851,8992832602724
3852,8992832602731
3853,8992832602854
3854,8992832602861
3855,8992832602908
3856,8992832603066
3857,8992832603158
3858,8992832603165
3859,8992832603172
3860,8992832603189
3861,8992832603264
3862,8992832603271
3863,8992832603288
3864,8992832603295
3865,8992832603301
3866,8992832603448
3867,8992832603608
3868,8992832603615
3869,8992832603622
3870,8992832603639
3871,8992832603684
3872,8992832603691
3873,8992832603707
3874,8992832603899
3875,8992832603974
3876,8992832604001
3877,8992832604032
3878,8992832604063
3879,8992832604094
3880,8992832604124
3881,8992832604186
3882,8992832604193
3883,8992832604223
3884,8992832604230
3885,8992832604339
3886,8992832604360
3887,8992832604377
3888,8992839002671
3889,8992839004217
3890,8992839004224
3891,8992839007478
3892,8992839007577
3893,8992839300012
3894,8992839300029
3895,8992839300043
3896,8992839913021
3897,8992839990725
3898,8992843100158
3899,8992843120507
3900,8992856890817
3901,8992856890824
3902,8992856890831
3903,8992856890848
3904,8992856890855
3905,8992856891593
3906,8992856891609
3907,8992856891616
3908,8992856891623
3909,8992856891630
3910,8992856891647
3911,8992856891654
3912,8992856892095
3913,8992856892217
3914,8992856892262
3915,8992856892507
3916,8992856892514
3917,8992856892521
3918,8992856892538
3919,8992856892729
3920,8992856892743
3921,8992856893160
3922,8992856893177
3923,8992856893528
3924,8992856893535
3925,8992856893542
3926,8992856893672
3927,8992856893689
3928,8992856893696
3929,8992856893702
3930,8992856894716
3931,8992856894723
3932,8992856894730
3933,8992856895287
3934,8992856895393
3935,8992856895409
3936,8992856895836
3937,8992856895843
3938,8992856895850
3939,8992856895911
3940,8992856895928
3941,8992856895942
3942,8992856896017
3943,8992856896024
3944,8992856896031
3945,8992856896550
3946,8992856896567
3947,8992856896574
3948,8992858527308
3949,8992858527506
3950,8992858658200
3951,8992858664706
3952,8992858666106
3953,8992858687101
3954,8992858687309
3955,8992858687507
3956,8992858690200
3957,8992870311084
3958,8992873100500
3959,8992873130101
3960,8992873130255
3961,8992873130507
3962,8992873150109
3963,8992873150253
3964,8992873150505
3965,8992873170114
3966,8992873180113
3967,8992873190006
3968,8992895300018
3969,8992895300025
3970,8992902151008
3971,8992902151015
3972,8992902211269
3973,8992904132500
3974,8992904133309
3975,8992904170151
3976,8992904170175
3977,8992904170199
3978,8992904788356
3979,8992907110017
3980,8992907140014
3981,8992907141004
3982,8992907420017
3983,8992907440015
3984,8992907450014
3985,8992907710019
3986,8992907730017
3987,8992907740016
3988,8992907750015
3989,8992907952136
3990,8992907952143
3991,8992907952273
3992,8992907952327
3993,8992907952334
3994,8992907952358
3995,8992907952594
3996,8992907953140
3997,8992907953157
3998,8992907953164
3999,8992907953171
4000,8992907953263
4001,8992911010488
4002,8992911051337
4003,8992911120590
4004,8992911120606
4005,8992911120613
4006,8992911120620
4007,8992911860045
4008,8992911860120
4009,8992911880357
4010,8992911881002
4011,8992911881316
4012,8992911881507
4013,8992911888025
4014,8992915585050
4015,8992915600036
4016,8992919856019
4017,8992919856026
4018,8992919856033
4019,8992919856040
4020,8992928060148
4021,8992928121405
4022,8992928200803
4023,8992931002050
4024,8992931004078
4025,8992931004085
4026,8992931005020
4027,8992931005037
4028,8992931005068
4029,8992931005082
4030,8992931005099
4031,8992931005112
4032,8992931005129
4033,8992931005174
4034,8992931006072
4035,8992931006157
4036,8992931006188
4037,8992931006256
4038,8992931009547
4039,8992931016064
4040,8992931025035
4041,8992931025073
4042,8992931025110
4043,8992931025202
4044,8992931026056
4045,8992931029521
4046,8992933401110
4047,8992933402117
4048,8992933403114
4049,8992933451115
4050,8992933452112
4051,8992933453119
4052,8992933454116
4053,8992942017142
4054,8992942017166
4055,8992942017289
4056,8992942017302
4057,8992942017326
4058,8992946511790
4059,8992946512223
4060,8992946512285
4061,8992946513275
4062,8992946513282
4063,8992946513299
4064,8992946513350
4065,8992946514180
4066,8992946514197
4067,8992946514203
4068,8992946514296
4069,8992946514302
4070,8992946519338
4071,8992946519345
4072,8992946519352
4073,8992946519383
4074,8992946519390
4075,8992946521409
4076,8992946521416
4077,8992946521812
4078,8992946521829
4079,8992946521836
4080,8992946522222
4081,8992946522239
4082,8992946522253
4083,8992946522260
4084,8992946522277
4085,8992946522284
4086,8992946522291
4087,8992946522369
4088,8992946522376
4089,8992946522529
4090,8992946522536
4091,8992946522543
4092,8992946522642
4093,8992946522659
4094,8992946526817
4095,8992946526824
4096,8992952126384
4097,8992952132507
4098,8992952924461
4099,8992952925192
4100,8992952925314
4101,8992952925390
4102,8992952925581
4103,8992952950415
4104,8992952950712
4105,8992952951054
4106,8992952951092
4107,8992952953645
4108,8992955102705
4109,8992957210019
4110,8992957214307
4111,8992957214314
4112,8992957220025
4113,8992957220063
4114,8992957220070
4115,8992957220087
4116,8992957220100
4117,8992957220117
4118,8992957220186
4119,8992957220209
4120,8992957221367
4121,8992957225174
4122,8992957227178
4123,8992957241266
4124,8992957246247
4125,8992957246285
4126,8992957246346
4127,8992957246445
4128,8992957246544
4129,8992957251487
4130,8992957251562
4131,8992957251579
4132,8992957251593
4133,8992957251647
4134,8992957251685
4135,8992957251692
4136,8992957290004
4137,8992957351019
4138,8992957351026
4139,8992957351033
4140,8992957351040
4141,8992957351057
4142,8992957351064
4143,8992957352047
4144,8992957352153
4145,8992957354201
4146,8992957361032
4147,8992957361049
4148,8992957361056
4149,8992957361124
4150,8992957361148
4151,8992957361193
4152,8992979120013
4153,8992979130012
4154,8992979190870
4155,8992979190887
4156,8992979190962
4157,8992979190986
4158,8992979191051
4159,8992979651128
4160,8992982101504
4161,8992982103508
4162,8992982106004
4163,8992982602506
4164,8992982702503
4165,8993004785153
4166,8993004785160
4167,8993004785252
4168,8993004785269
4169,8993004785306
4170,8993005112019
4171,8993005116017
4172,8993005116024
4173,8993005116031
4174,8993005123015
4175,8993005123022
4176,8993005124012
4177,8993005124029
4178,8993005202024
4179,8993005202031
4180,8993007000062
4181,8993007000109
4182,8993007000215
4183,8993007000239
4184,8993007000253
4185,8993007001359
4186,8993007001465
4187,8993007001557
4188,8993007002936
4189,8993007005975
4190,8993008125047
4191,8993008235043
4192,8993014730112
4193,8993020168107
4194,8993020200012
4195,8993020200036
4196,8993020200074
4197,8993020200098
4198,8993020387300
4199,8993020612556
4200,8993020765788
4201,8993020880801
4202,8993020880979
4203,8993020990319
4204,8993020990326
4205,8993020990814
4206,8993020990821
4207,8993027111601
4208,8993027163754
4209,8993044050266
4210,8993044050273
4211,8993044050280
4212,8993044050297
4213,8993044050303
4214,8993044050488
4215,8993044050556
4216,8993044752016
4217,8993044752061
4218,8993044801103
4219,8993044801110
4220,8993044801127
4221,8993044801165
4222,8993044801257
4223,8993044801271
4224,8993044801288
4225,8993044801295
4226,8993044801394
4227,8993044801417
4228,8993044801431
4229,8993044801509
4230,8993044801530
4231,8993044801547
4232,8993044801561
4233,8993044801578
4234,8993053111842
4235,8993053121018
4236,8993053121032
4237,8993053121179
4238,8993053131017
4239,8993053131093
4240,8993053131130
4241,8993053131154
4242,8993053141092
4243,8993053141597
4244,8993053141658
4245,8993053211368
4246,8993053641011
4247,8993053651010
4248,8993053651027
4249,8993058000684
4250,8993058000929
4251,8993058102302
4252,8993058102401
4253,8993058103200
4254,8993058103408
4255,8993058103507
4256,8993058104306
4257,8993058104603
4258,8993058105303
4259,8993058300401
4260,8993058300500
4261,8993058300807
4262,8993058301200
4263,8993058302900
4264,8993058303105
4265,8993058303303
4266,8993058304201
4267,8993058304416
4268,8993060100235
4269,8993068118904
4270,8993068118911
4271,8993068118928
4272,8993068118935
4273,8993068118942
4274,8993068118959
4275,8993068118966
4276,8993068118973
4277,8993068334090
4278,8993083923811
4279,8993083924382
4280,8993083924450
4281,8993083924696
4282,8993083924832
4283,8993083924900
4284,8993083924924
4285,8993083925204
4286,8993083925464
4287,8993083926270
4288,8993083927833
4289,8993083928298
4290,8993083928427
4291,8993083931649
4292,8993083931724
4293,8993083931731
4294,8993083931786
4295,8993113011051
4296,8993113032056
4297,8993113044059
4298,8993137571463
4299,8993137572163
4300,8993137572170
4301,8993137572187
4302,8993137572194
4303,8993137572231
4304,8993137572507
4305,8993137574525
4306,8993137574617
4307,8993137574631
4308,8993137576000
4309,8993137576017
4310,8993137576031
4311,8993137678346
4312,8993137678360
4313,8993137678377
4314,8993137678384
4315,8993137678391
4316,8993137678735
4317,8993137678742
4318,8993137678759
4319,8993137679190
4320,8993137680240
4321,8993137680257
4322,8993137680264
4323,8993137680318
4324,8993137680332
4325,8993137680394
4326,8993137680400
4327,8993137685610
4328,8993137685719
4329,8993137685726
4330,8993137688604
4331,8993137688628
4332,8993137688642
4333,8993137688666
4334,8993137690867
4335,8993137695138
4336,8993137695152
4337,8993154789124
4338,8993154789841
4339,8993163502103
4340,8993172890109
4341,8993172890116
4342,8993172890123
4343,8993172960499
4344,8993172960963
4345,8993172995477
4346,8993172995538
4347,8993172997105
4348,8993175531696
4349,8993175531702
4350,8993175531719
4351,8993175531863
4352,8993175532297
4353,8993175532419
4354,8993175532457
4355,8993175532464
4356,8993175532860
4357,8993175532891
4358,8993175533140
4359,8993175533232
4360,8993175533461
4361,8993175533492
4362,8993175533522
4363,8993175533553
4364,8993175533584
4365,8993175533614
4366,8993175533645
4367,8993175533690
4368,8993175533799
4369,8993175533836
4370,8993175534000
4371,8993175534031
4372,8993175534123
4373,8993175534253
4374,8993175534307
4375,8993175534512
4376,8993175534710
4377,8993175534772
4378,8993175534932
4379,8993175534956
4380,8993175535199
4381,8993175535618
4382,8993175535700
4383,8993175535762
4384,8993175535854
4385,8993175535878
4386,8993175535885
4387,8993175536059
4388,8993175536707
4389,8993175536813
4390,8993175536905
4391,8993175536912
4392,8993175537285
4393,8993175537346
4394,8993175537872
4395,8993175537919
4396,8993175538107
4397,8993175538282
4398,8993175538527
4399,8993175538541
4400,8993175538633
4401,8993175538848
4402,8993175538886
4403,8993175538947
4404,8993175539197
4405,8993175539210
4406,8993175539517
4407,8993175540049
4408,8993175541473
4409,8993175541640
4410,8993175542241
4411,8993176110067
4412,8993176110081
4413,8993176110098
4414,8993176110104
4415,8993176110111
4416,8993176110135
4417,8993176110142
4418,8993176111255
4419,8993176111286
4420,8993176120028
4421,8993176120035
4422,8993176130591
4423,8993176130706
4424,8993176130720
4425,8993176130744
4426,8993176131208
4427,8993176720525
4428,8993176720907
4429,8993176722222
4430,8993176803099
4431,8993176803181
4432,8993176803198
4433,8993176803204
4434,8993176812022
4435,8993176812039
4436,8993180272379
4437,8993189230059
4438,8993189230103
4439,8993189241208
4440,8993189242205
4441,8993189243103
4442,8993189244100
4443,8993189270024
4444,8993189270048
4445,8993189270055
4446,8993189270086
4447,8993189270260
4448,8993189270277
4449,8993189270284
4450,8993189270291
4451,8993189270307
4452,8993189270314
4453,8993189270321
4454,8993189270338
4455,8993189270345
4456,8993189270352
4457,8993189270376
4458,8993189270383
4459,8993189270420
4460,8993189270451
4461,8993189270468
4462,8993189270475
4463,8993189270482
4464,8993189270536
4465,8993189270550
4466,8993189270604
4467,8993189270611
4468,8993189270635
4469,8993189270673
4470,8993189270680
4471,8993189270710
4472,8993189270727
4473,8993189270758
4474,8993189270765
4475,8993189270796
4476,8993189270802
4477,8993189270819
4478,8993189270826
4479,8993189270833
4480,8993189270840
4481,8993189270857
4482,8993189270871
4483,8993189271441
4484,8993189271748
4485,8993189271762
4486,8993189271908
4487,8993189271939
4488,8993189272066
4489,8993189272073
4490,8993189272103
4491,8993189272110
4492,8993189272264
4493,8993189272356
4494,8993189272370
4495,8993189272387
4496,8993189272400
4497,8993189272424
4498,8993189272929
4499,8993189320279
4500,8993189320286
4501,8993189320347
4502,8993189320422
4503,8993189320439
4504,8993189320699
4505,8993189320705
4506,8993189320712
4507,8993189321412
4508,8993189321429
4509,8993189321436
4510,8993189321443
4511,8993189321641
4512,8993189321658
4513,8993189321832
4514,8993189321849
4515,8993189322037
4516,8993212100069
4517,8993212100212
4518,8993218330019
4519,8993218466619
4520,8993218466640
4521,8993228112209
4522,8993228321113
4523,8993228390300
4524,8993268342024
4525,8993282659047
4526,8993303420083
4527,8993303420120
4528,8993308714354
4529,8993322101550
4530,8993335315104
4531,8993335315135
4532,8993335315180
4533,8993335315210
4534,8993335514149
4535,8993335514293
4536,8993335514309
4537,8993335514996
4538,8993335515504
4539,8993335515689
4540,8993335516471
4541,8993335516518
4542,8993335516839
4543,8993335521604
4544,8993335523523
4545,899333555504
4546,8993338005033
4547,8993351132709
4548,8993351133706
4549,8993351136707
4550,8993351158402
4551,8993365120020
4552,8993365130029
4553,8993374322781
4554,8993374322798
4555,8993379108014
4556,8993379108021
4557,8993379108045
4558,8993379121204
4559,8993379121211
4560,8993379121235
4561,8993379200855
4562,8993379200862
4563,8993379200879
4564,8993379200886
4565,8993379210854
4566,8993379241858
4567,8993379254469
4568,8993379255565
4569,8993379256043
4570,8993379260026
4571,8993379260095
4572,8993379260767
4573,8993379260798
4574,8993379260804
4575,8993379260828
4576,8993379260835
4577,8993379260842
4578,8993379261627
4579,8993379261634
4580,8993379261641
4581,8993379261658
4582,8993379261856
4583,8993379261863
4584,8993379261870
4585,8993417001260
4586,8993417001277
4587,8993417010033
4588,8993417112133
4589,8993417112171
4590,8993417112232
4591,8993417112270
4592,8993417115219
4593,8993417115226
4594,8993417115233
4595,8993417115240
4596,8993417115257
4597,8993417117213
4598,8993417117220
4599,8993417117237
4600,8993417117244
4601,8993417142123
4602,8993417142147
4603,8993417142161
4604,8993417142178
4605,8993417142185
4606,8993417142192
4607,8993417142222
4608,8993417142246
4609,8993417142260
4610,8993417142277
4611,8993417142284
4612,8993417142291
4613,8993417144110
4614,8993417145117
4615,8993417145131
4616,8993417145148
4617,8993417145155
4618,8993417145162
4619,8993417145216
4620,8993417145223
4621,8993417145230
4622,8993417145247
4623,8993417145254
4624,8993417145261
4625,8993417151125
4626,8993417162015
4627,8993417162039
4628,8993417162114
4629,8993417162121
4630,8993417162138
4631,8993417162145
4632,8993417165016
4633,8993417169014
4634,8993417169120
4635,8993417170010
4636,8993417170027
4637,8993417170034
4638,8993417170041
4639,8993417170119
4640,8993417170126
4641,8993417170133
4642,8993417170140
4643,8993417172212
4644,8993417172229
4645,8993417172236
4646,8993417172243
4647,8993417175459
4648,8993417175466
4649,8993417200014
4650,8993417200021
4651,8993417200038
4652,8993417200045
4653,8993417200052
4654,8993417200069
4655,8993417200076
4656,8993417200083
4657,8993417212116
4658,8993417212123
4659,8993417212130
4660,8993417212147
4661,8993417212154
4662,8993417212161
4663,8993417212178
4664,8993417212215
4665,8993417212222
4666,8993417212239
4667,8993417212246
4668,8993417212253
4669,8993417212260
4670,8993417212277
4671,8993417214110
4672,8993417214127
4673,8993417214134
4674,8993417214141
4675,8993417214226
4676,8993417215117
4677,8993417215124
4678,8993417215131
4679,8993417215148
4680,8993417215230
4681,8993417282256
4682,8993417282263
4683,8993417312212
4684,8993417312229
4685,8993417312236
4686,8993417315114
4687,8993417315121
4688,8993417364914
4689,8993417364921
4690,8993417364938
4691,8993417364945
4692,8993417364952
4693,8993417372216
4694,8993417372223
4695,8993417372230
4696,8993417390012
4697,8993417390029
4698,8993417390036
4699,8993417390111
4700,8993417390128
4701,8993417390135
4702,8993417402210
4703,8993417402227
4704,8993417402234
4705,8993417402241
4706,8993417412110
4707,8993417412127
4708,8993417412134
4709,8993417412141
4710,8993417412158
4711,8993417412165
4712,8993417412172
4713,8993417412219
4714,8993417412226
4715,8993417412233
4716,8993417412240
4717,8993417412257
4718,8993417412271
4719,8993417425110
4720,8993417425127
4721,8993417425134
4722,8993417485619
4723,8993417489914
4724,8993417489921
4725,8993417489938
4726,8993417489945
4727,8993417489952
4728,8993417489969
4729,8993417489976
4730,8993417500114
4731,8993417505119
4732,8993417507212
4733,8993417507229
4734,8993468211441
4735,8993468211823
4736,8993498210018
4737,8993498210230
4738,8993498210285
4739,8993500019158
4740,8993500019837
4741,8993500019851
4742,8993500019868
4743,8993500120120
4744,899350026004
4745,8993515100537
4746,8993560022006
4747,8993560022020
4748,8993560022044
4749,8993560022655
4750,8993560022662
4751,8993560022679
4752,8993560022686
4753,8993560024116
4754,8993560024253
4755,8993560024635
4756,8993560024642
4757,8993560024826
4758,8993560024840
4759,8993560024895
4760,8993560024987
4761,8993560024994
4762,8993560025007
4763,8993560025014
4764,8993560025021
4765,8993560025038
4766,8993560025069
4767,8993560025083
4768,8993560025090
4769,8993560025106
4770,8993560025113
4771,8993560025236
4772,8993560025243
4773,8993560025342
4774,8993560026004
4775,8993560026011
4776,8993560026028
4777,8993560026066
4778,8993560026103
4779,8993560026400
4780,8993560026417
4781,8993560026424
4782,8993560026639
4783,8993560026646
4784,8993560026714
4785,8993560026776
4786,8993560026790
4787,8993560026820
4788,8993560027247
4789,8993560027278
4790,8993560027292
4791,8993560027414
4792,8993560027490
4793,8993560027506
4794,8993560033002
4795,8993560033040
4796,8993560033286
4797,8993560033293
4798,8993560033422
4799,8993560033439
4800,8993560033446
4801,8993560033477
4802,8993560155001
4803,8993560155025
4804,8993988040361
4805,8993988040422
4806,8993988045038
4807,8993988045328
4808,8993988050001
4809,8993988050339
4810,8993988050414
4811,8993988052593
4812,8993988052647
4813,8993988055068
4814,8993988055075
4815,8993988055174
4816,8993988055228
4817,8993988055266
4818,8993988055495
4819,8993988060024
4820,8993988060086
4821,8993988065029
4822,8993988065050
4823,8993988065074
4824,8993988065098
4825,8993988065241
4826,8993988090021
4827,8993988090069
4828,8993988090106
4829,8993988111009
4830,8993988111115
4831,8993988130031
4832,8993988130048
4833,8993988130055
4834,8993988130062
4835,8993988130079
4836,8993988220053
4837,8993988220060
4838,8993988220077
4839,8993988220084
4840,8993988273509
4841,8993988273523
4842,8993988280606
4843,8993988280705
4844,8993988280781
4845,8993988280835
4846,8993988280910
4847,8993988281023
4848,8993988281221
4849,8993988281276
4850,8993988281429
4851,8993988281498
4852,8993988281580
4853,8993988281702
4854,8993988282006
4855,8993988282044
4856,8993988282099
4857,8993988282556
4858,8993988282792
4859,8993988282877
4860,8993988286080
4861,8993988286172
4862,8993988286189
4863,8993988300083
4864,8993988300144
4865,8993988300274
4866,8993988300441
4867,8993988305026
4868,8993988305125
4869,8993988305163
4870,8993988310037
4871,8993988310068
4872,8993988345008
4873,8993988345015
4874,8993988345039
4875,8993988345169
4876,8993988345176
4877,8993988345183
4878,8993988350002
4879,8993988350026
4880,8993988350064
4881,8993988350125
4882,8993988350309
4883,8993988355007
4884,8993988355021
4885,8993988355045
4886,8993988355052
4887,8993988382003
4888,8993988690047
4889,8993988690054
4890,8993989311279
4891,8993989311699
4892,8993989511679
4893,8993996221608
4894,8994037700854
4895,8994037700861
4896,8994037701035
4897,8994037701103
4898,8994037701110
4899,8994037701127
4900,8994037701134
4901,8994037701660
4902,8994037703541
4903,8994037703749
4904,8994037800073
4905,8994037800103
4906,8994037800202
4907,8994037800233
4908,8994037800240
4909,8994037800653
4910,8994037800660
4911,8994037800677
4912,8994037800684
4913,8994037800691
4914,8994037800721
4915,8994037802428
4916,8994037802596
4917,8994037802602
4918,8994037802664
4919,8994075230399
4920,8994075230412
4921,8994075230436
4922,8994075230849
4923,8994075230863
4924,8994075230870
4925,8994078021369
4926,8994078021376
4927,8994170101525
4928,8994170102577
4929,8994171101074
4930,8994171101081
4931,8994171101128
4932,8994171101289
4933,8994171101777
4934,8994214110124
4935,8994214546398
4936,8994222000097
4937,8994222112165
4938,8994222112325
4939,8994238001620
4940,8994259215051
4941,8994280120096
4942,8994292080029
4943,8994292112874
4944,8994311101186
4945,8994311101285
4946,8994311101582
4947,8994311103135
4948,8994311118108
4949,8994354100399
4950,8994391011986
4951,8994465000021
4952,8994465000038
4953,8994465000052
4954,8994465000069
4955,8994465000106
4956,8994472000014
4957,8994472000021
4958,8994472000038
4959,8994472000045
4960,8994494101249
4961,8994494101263
4962,8994504102112
4963,8994504102129
4964,8994504102136
4965,8994504102310
4966,8994504102327
4967,8994504102334
4968,8994504109319
4969,8994504109326
4970,8994504110414
4971,8994504110421
4972,8994504117154
4973,8994504118151
4974,8994504120031
4975,8994504120062
4976,8994504121311
4977,8994504121328
4978,8994504122134
4979,8994504122332
4980,8994504127894
4981,8994532001029
4982,8994532001043
4983,8994532001104
4984,8994532001128
4985,8994532001142
4986,8994532001166
4987,8994532001517
4988,8994532001548
4989,8994532001579
4990,8994532001609
4991,8994573000807
4992,8994591010017
4993,8994729100115
4994,8994729100214
4995,8994729400079
4996,8994742001093
4997,8994742001994
4998,8994755010044
4999,8994755010082
5000,8994755010099
5001,8994755010105
5002,8994755010129
5003,8994755010136
5004,8994755010150
5005,8994755010167
5006,8994755010228
5007,8994755010266
5008,8994755010303
5009,8994755010310
5010,8994755010457
5011,8994755010464
5012,8994755010471
5013,8994755010495
5014,8994755020036
5015,8994755020043
5016,8994755020098
5017,8994755020104
5018,8994755020111
5019,8994755020142
5020,8994755020159
5021,8994755020265
5022,8994755030035
5023,8994755030059
5024,8994755030103
5025,8994755030141
5026,8994755030240
5027,8994755030264
5028,8994755030271
5029,8994755030301
5030,8994755030325
5031,8994755030349
5032,8994755030431
5033,8994755030479
5034,8994755030486
5035,8994755030516
5036,8994755090060
5037,8994761030210
5038,8994790501101
5039,8994790511100
5040,8994790521109
5041,8994796151218
5042,8994796151294
5043,8994913000290
5044,8994947000013
5045,8994947000075
5046,8995026304503
5047,8995026801019
5048,8995026801026
5049,8995026801033
5050,8995026801149
5051,8995026801156
5052,8995026801163
5053,8995026801224
5054,8995026801231
5055,8995026801248
5056,8995026801439
5057,8995026806137
5058,8995026806151
5059,8995026806175
5060,8995026806199
5061,8995026806281
5062,8995026806298
5063,8995026806304
5064,8995026900804
5065,8995026900903
5066,8995026901610
5067,8995026901702
5068,8995026902761
5069,8995026904017
5070,8995026904024
5071,8995026904802
5072,8995026904819
5073,8995026905014
5074,8995026905106
5075,8995077600135
5076,8995077600142
5077,8995077600166
5078,8995077600197
5079,8995077600227
5080,8995077600234
5081,8995077600258
5082,8995077600296
5083,8995077600418
5084,8995077600425
5085,8995077600463
5086,8995077600555
5087,8995077600562
5088,8995077600579
5089,8995077600807
5090,8995077600814
5091,8995077600890
5092,8995077600906
5093,8995077601002
5094,8995077601057
5095,8995077601293
5096,8995077601330
5097,8995077601361
5098,8995077601422
5099,8995077601439
5100,8995077601514
5101,8995077601750
5102,8995077601767
5103,8995077601897
5104,8995077601972
5105,8995077602054
5106,8995077602085
5107,8995077602177
5108,8995077602214
5109,8995077602221
5110,8995077602399
5111,8995077602405
5112,8995077602412
5113,8995077602498
5114,8995077602504
5115,8995077602528
5116,8995077602641
5117,8995077602658
5118,8995077602788
5119,8995077602849
5120,8995077602856
5121,8995077602863
5122,8995077602870
5123,8995077602955
5124,8995077602979
5125,8995077603020
5126,8995077603075
5127,8995077603099
5128,8995077603143
5129,8995077603303
5130,8995077603310
5131,8995077603433
5132,8995077603471
5133,8995077603808
5134,8995077603815
5135,8995077603822
5136,8995077603839
5137,8995077604126
5138,8995077604393
5139,8995077604409
5140,8995077604416
5141,8995077604485
5142,8995077604492
5143,8995077604508
5144,8995077604515
